PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days,Item_Category_ID,Product_Quality_ID
PO_07377,SUPP_0040,24-10-2023,15-11-2023,22,15-11-2023,Delivered,2533,1964,46.71,43.32,43,Yes,,Kochi,MRO,Urgent,40.7,3290,101,3020,0,0.021894094,Medium Quality,1,0,0,1
PO_07378,SUPP_0045,30-09-2023,28-10-2023,28,28-10-2023,Delivered,2497,2384,88.74,83.43,58,Yes,,Aluva,Components,Critical,8.6,3560,183,2795,0,0.024328859,Medium Quality,1,0,2,1
PO_07379,SUPP_0076,12-11-2023,21-11-2023,9,23-11-2023,Delivered,425,1080,90.04,93.39,24,Yes,Raw_Material_Shortage,Palakkad,Components,Normal,36.2,4223,86,3183,2,0.022222222,Medium Quality,1,2,2,1
PO_07380,SUPP_0111,22-01-2023,12-02-2023,21,12-02-2023,Delivered,1739,4338,38.44,36.24,71,Yes,,Palakkad,MRO,Normal,20.4,2341,62,4875,0,0.016366989,Medium Quality,1,0,0,1
PO_07381,SUPP_0086,11-11-2023,19-11-2023,8,19-11-2023,Delivered,2112,427,29.96,27.72,13,Yes,,Aluva,MRO,Urgent,45,4993,70,2815,0,0.030444965,Medium Quality,1,0,0,1
PO_07382,SUPP_0132,28-01-2022,04-02-2022,7,06-02-2022,Delivered,1245,2291,86.63,86.21,51,Yes,Supplier_Issue,Muvattupuzha,Raw_Materials,Urgent,38.6,1012,83,3119,2,0.022261021,Medium Quality,1,2,1,1
PO_07383,SUPP_0025,19-07-2022,15-08-2022,27,16-08-2022,Delivered,1963,1852,81.32,75.47,32,Yes,Raw_Material_Shortage,Baypur,Components,Critical,41,4493,173,2492,1,0.017278618,Medium Quality,1,1,2,1
PO_07384,SUPP_0028,17-08-2022,09-09-2022,23,09-09-2022,Delivered,721,3056,14.07,13.97,52,Yes,,Palakkad,Raw_Materials,Critical,44.6,2527,185,3495,0,0.017015707,Medium Quality,1,0,1,1
PO_07385,SUPP_0138,11-02-2022,10-03-2022,27,10-03-2022,Delivered,318,613,27.12,28.32,20,Yes,,Aluva,Raw_Materials,Normal,13.8,2641,193,4265,0,0.032626427,Medium Quality,1,0,1,1
PO_07386,SUPP_0070,11-08-2023,05-09-2023,25,10-09-2023,Delivered,4215,1402,55.13,53.11,20,Yes,Supplier_Issue,Aluva,Components,Normal,9.6,3476,177,4598,5,0.014265335,Medium Quality,1,5,2,1
PO_07387,SUPP_0041,07-03-2022,25-03-2022,18,25-03-2022,Delivered,1199,747,22.51,20.8,7,Yes,,Muvattupuzha,Components,Critical,31.3,4691,181,3757,0,0.009370817,High Quality,2,0,2,0
PO_07388,SUPP_0022,01-07-2022,07-07-2022,6,07-07-2022,Delivered,4699,3189,45.33,42.79,69,Yes,,Aluva,MRO,Normal,13.6,661,63,5934,0,0.021636877,Medium Quality,1,0,0,1
PO_07389,SUPP_0025,27-06-2022,06-07-2022,9,,Cancelled,2233,0,55.03,50.56,0,Yes,,Baypur,Components,Normal,29.7,4493,173,2492,,0,High Quality,2,0,2,0
PO_07390,SUPP_0096,31-10-2022,08-11-2022,8,08-11-2022,Delivered,1594,1891,97.44,95.66,42,Yes,,Kochi,Raw_Materials,Critical,13.3,1743,95,5444,0,0.022210471,Medium Quality,1,0,1,1
PO_07391,SUPP_0029,30-12-2023,20-01-2024,21,20-01-2024,Delivered,2223,1216,25.55,25.16,19,Yes,,Aluva,Packaging,Urgent,28.2,891,82,2378,0,0.015625,Medium Quality,1,0,3,1
PO_07392,SUPP_0138,07-06-2022,16-06-2022,9,17-06-2022,Delivered,903,2710,103.54,98.97,45,Yes,Weather,Aluva,Raw_Materials,Critical,38.1,2641,193,4265,1,0.016605166,Medium Quality,1,1,1,1
PO_07393,SUPP_0107,03-07-2023,22-07-2023,19,22-07-2023,Delivered,1578,2353,16.74,17.35,57,Yes,,Palakkad,MRO,Urgent,19.4,3037,179,2784,0,0.024224394,Medium Quality,1,0,0,1
PO_07394,SUPP_0103,02-11-2022,11-11-2022,9,11-11-2022,Delivered,868,1245,57.26,58.46,28,Yes,,Aluva,Components,Normal,31.6,1069,116,3895,0,0.02248996,Medium Quality,1,0,2,1
PO_07395,SUPP_0027,20-08-2023,31-08-2023,11,02-09-2023,Delivered,530,902,38.68,38.89,18,Yes,Logistics,Baypur,Packaging,Critical,6.5,3068,137,3152,2,0.019955654,Medium Quality,1,2,3,1
PO_07396,SUPP_0084,26-09-2022,15-10-2022,19,15-10-2022,Delivered,4642,4993,98.09,90.49,93,Yes,,Aluva,Packaging,Critical,42.4,4933,103,5234,0,0.018626077,Medium Quality,1,0,3,1
PO_07397,SUPP_0138,01-03-2022,29-03-2022,28,,Cancelled,2548,0,60.01,58.76,0,Yes,,Aluva,Raw_Materials,Urgent,11.1,2641,193,4265,,0,High Quality,2,0,1,0
PO_07398,SUPP_0080,09-11-2022,19-11-2022,10,19-11-2022,Delivered,1983,2443,78.64,73.16,49,Yes,,Baypur,Components,Normal,17.6,3691,165,2586,0,0.020057307,Medium Quality,1,0,2,1
PO_07399,SUPP_0001,13-02-2022,20-02-2022,7,21-02-2022,Delivered,1651,1375,60.01,57.61,30,Yes,Weather,Palakkad,Raw_Materials,Normal,28.2,1360,64,3130,1,0.021818182,Medium Quality,1,1,1,1
PO_07400,SUPP_0146,30-05-2023,25-06-2023,26,25-06-2023,Delivered,2061,2502,99.5,96.07,53,Yes,,Palakkad,Packaging,Urgent,20.7,1395,133,3687,0,0.021183054,Medium Quality,1,0,3,1
PO_07401,SUPP_0114,16-10-2023,22-10-2023,6,22-10-2023,Delivered,1949,2937,56.05,56.51,45,No,,Palakkad,Raw_Materials,Critical,13.8,4995,191,2971,0,0.015321757,Low Quality,0,0,1,2
PO_07402,SUPP_0123,08-09-2022,01-10-2022,23,11-10-2022,Delivered,2066,4668,85.9,83.34,77,Yes,Customs,Muvattupuzha,Packaging,Critical,29.8,1376,165,5421,10,0.016495287,Medium Quality,1,10,3,1
PO_07403,SUPP_0084,02-02-2023,20-02-2023,18,21-02-2023,Delivered,1453,2848,92.69,90.1,50,Yes,Weather,Aluva,Packaging,Urgent,6,4933,103,5234,1,0.01755618,Medium Quality,1,1,3,1
PO_07404,SUPP_0103,15-11-2022,27-11-2022,12,27-11-2022,Delivered,3631,2800,69.36,68.08,78,Yes,,Aluva,Components,Critical,8.8,1069,116,3895,0,0.027857143,Medium Quality,1,0,2,1
PO_07405,SUPP_0031,03-09-2023,25-09-2023,22,25-09-2023,Delivered,437,1459,93.97,89.26,32,Yes,,Kochi,Raw_Materials,Urgent,10.7,700,121,2779,0,0.021932831,Medium Quality,1,0,1,1
PO_07406,SUPP_0034,11-08-2022,03-09-2022,23,03-09-2022,Delivered,2231,2820,22.9,23.71,57,Yes,,Kochi,Components,Urgent,1.2,1304,148,4731,0,0.020212766,Medium Quality,1,0,2,1
PO_07407,SUPP_0047,25-04-2022,30-04-2022,5,01-05-2022,Delivered,2520,1041,85.49,82.64,16,Yes,Supplier_Issue,Aluva,Packaging,Normal,21.7,2481,124,3663,1,0.015369837,Medium Quality,1,1,3,1
PO_07408,SUPP_0112,29-05-2022,05-06-2022,7,05-06-2022,Delivered,595,1184,94.7,88.72,28,Yes,,Kothamanglam,MRO,Normal,16.2,3450,106,2035,0,0.023648649,Medium Quality,1,0,0,1
PO_07409,SUPP_0020,17-07-2022,12-08-2022,26,12-08-2022,Delivered,3190,1548,12.91,13.44,25,Yes,,Aluva,Components,Normal,37.8,3573,183,4613,0,0.016149871,Medium Quality,1,0,2,1
PO_07410,SUPP_0005,09-11-2022,03-12-2022,24,04-12-2022,Delivered,2381,4943,56.29,54.56,118,Yes,Logistics,Palakkad,Raw_Materials,Normal,14.1,630,199,5380,1,0.023872142,Medium Quality,1,1,1,1
PO_07411,SUPP_0073,17-06-2022,30-06-2022,13,30-06-2022,Delivered,1106,2257,76.55,70.18,51,Yes,,Palakkad,Components,Critical,6.8,762,193,4393,0,0.022596367,Medium Quality,1,0,2,1
PO_07412,SUPP_0065,29-06-2023,07-07-2023,8,07-07-2023,Delivered,398,603,66.88,65.68,10,Yes,,Baypur,Components,Normal,45.2,3772,173,2186,0,0.016583748,Medium Quality,1,0,2,1
PO_07413,SUPP_0029,16-10-2022,24-10-2022,8,24-10-2022,Delivered,383,1295,47.51,46.13,33,Yes,,Aluva,Packaging,Critical,10.5,891,82,2378,0,0.025482625,Medium Quality,1,0,3,1
PO_07414,SUPP_0125,08-06-2023,20-06-2023,12,20-06-2023,Delivered,1251,2162,55.29,56.34,39,Yes,,Baypur,Raw_Materials,Critical,35.2,4864,163,2635,0,0.018038853,Medium Quality,1,0,1,1
PO_07415,SUPP_0029,03-04-2022,12-04-2022,9,12-04-2022,Delivered,734,1907,77.94,72.45,36,No,,Aluva,Packaging,Urgent,46,891,82,2378,0,0.018877819,Low Quality,0,0,3,2
PO_07416,SUPP_0115,07-06-2022,20-06-2022,13,30-06-2022,Delivered,5288,643,57.48,54.28,6,No,Weather,Palakkad,Raw_Materials,Critical,6.6,1666,141,5425,10,0.00933126,Low Quality,0,10,1,2
PO_07417,SUPP_0072,13-08-2023,08-09-2023,26,08-09-2023,Delivered,2997,2430,71.45,66.59,46,Yes,,Muvattupuzha,Raw_Materials,Critical,17.5,2302,91,3634,0,0.018930041,Medium Quality,1,0,1,1
PO_07418,SUPP_0135,09-04-2022,25-04-2022,16,25-04-2022,Delivered,1802,813,96.95,91.43,14,Yes,,Muvattupuzha,MRO,Critical,17.2,2794,125,2153,0,0.017220172,Medium Quality,1,0,0,1
PO_07419,SUPP_0042,11-06-2023,22-06-2023,11,02-07-2023,Delivered,2148,2573,73.62,70.08,42,Yes,Raw_Material_Shortage,Palakkad,Packaging,Normal,27.6,2178,78,3059,10,0.016323358,Medium Quality,1,10,3,1
PO_07420,SUPP_0141,21-01-2022,07-02-2022,17,07-02-2022,Delivered,3077,1454,96.56,96.99,26,Yes,,Baypur,MRO,Normal,16.3,2257,150,4070,0,0.017881706,Medium Quality,1,0,0,1
PO_07421,SUPP_0057,19-03-2023,15-04-2023,27,15-04-2023,Delivered,2522,2995,24.48,23.52,59,No,,Kochi,MRO,Urgent,3.6,2136,162,4999,0,0.019699499,Low Quality,0,0,0,2
PO_07422,SUPP_0105,22-01-2022,01-02-2022,10,,Cancelled,2228,0,17.03,17.77,0,Yes,,Kothamanglam,MRO,Critical,45.2,4514,135,3686,,0,High Quality,2,0,0,0
PO_07423,SUPP_0044,25-12-2023,05-01-2024,11,05-01-2024,Delivered,1842,413,77.37,81.12,10,Yes,,Aluva,Packaging,Normal,39.5,3125,94,3597,0,0.024213075,Medium Quality,1,0,3,1
PO_07424,SUPP_0016,06-01-2022,21-01-2022,15,21-01-2022,Delivered,5363,2268,106.43,97.79,51,Yes,,Kothamanglam,Components,Urgent,18.6,741,58,5417,0,0.022486772,Medium Quality,1,0,2,1
PO_07425,SUPP_0051,15-06-2022,21-06-2022,6,21-06-2022,Delivered,2194,525,91.4,95.06,18,Yes,,Kochi,Components,Critical,38.8,1782,152,2709,0,0.034285714,Medium Quality,1,0,2,1
PO_07426,SUPP_0087,18-07-2022,10-08-2022,23,11-08-2022,Delivered,1984,267,91.9,96.09,5,Yes,Supplier_Issue,Aluva,Packaging,Urgent,43.5,4487,177,3415,1,0.018726592,Medium Quality,1,1,3,1
PO_07427,SUPP_0049,09-04-2022,02-05-2022,23,02-05-2022,Delivered,928,3125,69.23,69.81,66,Yes,,Kochi,MRO,Normal,31.7,3802,178,3400,0,0.02112,Medium Quality,1,0,0,1
PO_07428,SUPP_0083,09-10-2023,01-11-2023,23,01-11-2023,Delivered,1353,1522,59.97,59.5,22,Yes,,Kothamanglam,Packaging,Normal,46.3,598,142,4961,0,0.014454665,Medium Quality,1,0,3,1
PO_07429,SUPP_0084,03-07-2022,14-07-2022,11,14-07-2022,Delivered,250,3756,60.41,60.24,61,Yes,,Aluva,Packaging,Urgent,32.6,4933,103,5234,0,0.016240682,Medium Quality,1,0,3,1
PO_07430,SUPP_0063,27-06-2023,16-07-2023,19,16-07-2023,Delivered,1428,2124,49.56,49.99,39,Yes,,Muvattupuzha,MRO,Normal,38.2,3431,147,2197,0,0.018361582,Medium Quality,1,0,0,1
PO_07431,SUPP_0141,28-12-2023,05-01-2024,8,12-01-2024,Delivered,3037,3577,88.04,84.38,62,Yes,Logistics,Baypur,MRO,Urgent,17.2,2257,150,4070,7,0.017332961,Medium Quality,1,7,0,1
PO_07432,SUPP_0142,07-12-2023,05-01-2024,29,,Cancelled,1147,0,66.01,62.67,0,Yes,,Baypur,Packaging,Normal,45.3,3349,187,4809,,0,High Quality,2,0,3,0
PO_07433,SUPP_0107,23-09-2023,06-10-2023,13,06-10-2023,Delivered,2418,756,66.99,61.11,13,Yes,,Palakkad,MRO,Normal,22.8,3037,179,2784,0,0.017195767,Medium Quality,1,0,0,1
PO_07434,SUPP_0145,19-09-2023,04-10-2023,15,05-10-2023,Delivered,1874,1103,61.59,62.3,30,Yes,Logistics,Baypur,Raw_Materials,Normal,14.2,3587,73,2335,1,0.027198549,Medium Quality,1,1,1,1
PO_07435,SUPP_0116,12-02-2023,13-03-2023,29,13-03-2023,Delivered,225,699,53.63,53.11,11,Yes,,Aluva,MRO,Critical,45,3274,135,2050,0,0.015736767,Medium Quality,1,0,0,1
PO_07436,SUPP_0111,17-06-2022,15-07-2022,28,17-07-2022,Delivered,4117,1719,78.34,82.25,45,Yes,Weather,Palakkad,MRO,Urgent,15.8,2341,62,4875,2,0.02617801,Medium Quality,1,2,0,1
PO_07437,SUPP_0063,21-08-2022,01-09-2022,11,04-09-2022,Delivered,1393,901,40.7,42.49,8,Yes,Raw_Material_Shortage,Muvattupuzha,MRO,Critical,17.5,3431,147,2197,3,0.008879023,High Quality,2,3,0,0
PO_07438,SUPP_0053,29-05-2023,17-06-2023,19,,Cancelled,3905,0,43.96,41.31,0,Yes,,Palakkad,Components,Critical,18.9,1163,108,5445,,0,High Quality,2,0,2,0
PO_07439,SUPP_0099,21-11-2023,14-12-2023,23,19-12-2023,Delivered,3965,3415,84.66,77.45,62,Yes,Raw_Material_Shortage,Baypur,Packaging,Normal,8,801,144,5170,5,0.018155198,Medium Quality,1,5,3,1
PO_07440,SUPP_0124,22-02-2023,12-03-2023,18,12-03-2023,Delivered,747,645,20.91,21.9,9,Yes,,Aluva,MRO,Critical,25.8,4642,148,4870,0,0.013953488,Medium Quality,1,0,0,1
PO_07441,SUPP_0022,02-06-2023,11-06-2023,9,11-06-2023,Delivered,4311,4724,105.83,97.66,75,Yes,,Aluva,MRO,Urgent,14.1,661,63,5934,0,0.015876376,Medium Quality,1,0,0,1
PO_07442,SUPP_0030,09-10-2023,21-10-2023,12,23-10-2023,Delivered,4980,1621,30.81,28.33,34,Yes,Supplier_Issue,Kothamanglam,Raw_Materials,Urgent,12.3,4061,90,5099,2,0.020974707,Medium Quality,1,2,1,1
PO_07443,SUPP_0046,12-02-2023,24-02-2023,12,24-02-2023,Delivered,5109,2919,107.78,99.25,60,Yes,,Muvattupuzha,Components,Urgent,23.6,4127,133,5869,0,0.020554985,Medium Quality,1,0,2,1
PO_07444,SUPP_0027,11-09-2022,19-09-2022,8,19-09-2022,Delivered,2326,1075,50.04,50.67,23,Yes,,Baypur,Packaging,Urgent,22.3,3068,137,3152,0,0.021395349,Medium Quality,1,0,3,1
PO_07445,SUPP_0142,09-11-2022,07-12-2022,28,07-12-2022,Delivered,4662,3484,16.96,15.51,75,Yes,,Baypur,Packaging,Normal,10.6,3349,187,4809,0,0.02152698,Medium Quality,1,0,3,1
PO_07446,SUPP_0001,18-03-2022,10-04-2022,23,10-04-2022,Delivered,1962,1629,80.16,81.88,42,Yes,,Palakkad,Raw_Materials,Normal,29.7,1360,64,3130,0,0.025782689,Medium Quality,1,0,1,1
PO_07447,SUPP_0040,11-11-2023,01-12-2023,20,06-12-2023,Delivered,2754,2604,62.75,59.95,62,No,Supplier_Issue,Kochi,MRO,Normal,44.9,3290,101,3020,5,0.023809524,Low Quality,0,5,0,2
PO_07448,SUPP_0052,20-08-2022,01-09-2022,12,01-09-2022,Delivered,1956,2340,46.06,41.96,56,Yes,,Kochi,Packaging,Critical,21,4913,100,3257,0,0.023931624,Medium Quality,1,0,3,1
PO_07449,SUPP_0040,12-04-2022,25-04-2022,13,25-04-2022,Delivered,1623,1647,82.65,75.38,43,Yes,,Kochi,MRO,Critical,10,3290,101,3020,0,0.026108075,Medium Quality,1,0,0,1
PO_07450,SUPP_0139,05-06-2023,21-06-2023,16,24-06-2023,Delivered,193,740,20.87,20.34,15,Yes,Raw_Material_Shortage,Palakkad,Components,Urgent,39.5,2979,134,2550,3,0.02027027,Medium Quality,1,3,2,1
PO_07451,SUPP_0048,18-04-2023,07-05-2023,19,09-05-2023,Delivered,1380,929,40.15,36.9,22,Yes,Supplier_Issue,Baypur,Components,Critical,34,2029,141,3496,2,0.023681378,Medium Quality,1,2,2,1
PO_07452,SUPP_0017,26-06-2023,04-07-2023,8,,Cancelled,2127,0,62.48,61.91,0,Yes,,Kochi,Packaging,Urgent,8.7,3112,179,3363,,0,High Quality,2,0,3,0
PO_07453,SUPP_0084,27-12-2023,04-01-2024,8,09-01-2024,Delivered,3061,2614,64.98,66.93,42,Yes,Logistics,Aluva,Packaging,Urgent,29.5,4933,103,5234,5,0.01606733,Medium Quality,1,5,3,1
PO_07454,SUPP_0124,20-05-2023,12-06-2023,23,12-06-2023,Delivered,318,1821,27.87,26.13,26,Yes,,Aluva,MRO,Urgent,22.6,4642,148,4870,0,0.014277869,Medium Quality,1,0,0,1
PO_07455,SUPP_0025,29-10-2023,19-11-2023,21,19-11-2023,Delivered,1274,1980,16.36,17.05,44,Yes,,Baypur,Components,Normal,27.8,4493,173,2492,0,0.022222222,Medium Quality,1,0,2,1
PO_07456,SUPP_0109,07-10-2023,29-10-2023,22,29-10-2023,Delivered,1879,2115,25.47,26.41,39,Yes,,Muvattupuzha,Packaging,Critical,8.4,4841,88,3500,0,0.018439716,Medium Quality,1,0,3,1
PO_07457,SUPP_0095,19-08-2023,17-09-2023,29,17-09-2023,Delivered,2690,1496,82.42,80.95,30,Yes,,Aluva,Packaging,Normal,32.5,3620,66,5243,0,0.020053476,Medium Quality,1,0,3,1
PO_07458,SUPP_0002,13-10-2023,28-10-2023,15,02-11-2023,Delivered,2028,3032,14.94,15.02,71,Yes,Supplier_Issue,Aluva,Components,Critical,15,4272,70,3638,5,0.023416887,Medium Quality,1,5,2,1
PO_07459,SUPP_0026,01-11-2023,16-11-2023,15,18-11-2023,Delivered,236,1488,22.7,23.5,26,Yes,Customs,Palakkad,Components,Normal,20.2,2562,94,2064,2,0.017473118,Medium Quality,1,2,2,1
PO_07460,SUPP_0020,29-09-2023,06-10-2023,7,06-10-2023,Delivered,604,2418,69.32,72.33,59,Yes,,Aluva,Components,Normal,25,3573,183,4613,0,0.024400331,Medium Quality,1,0,2,1
PO_07461,SUPP_0120,14-09-2023,28-09-2023,14,03-10-2023,Delivered,4142,3887,19.43,19.01,82,Yes,Weather,Baypur,MRO,Urgent,21,2991,150,5040,5,0.021095961,Medium Quality,1,5,0,1
PO_07462,SUPP_0030,17-04-2023,13-05-2023,26,14-05-2023,Delivered,1298,2687,72.04,68.68,61,Yes,Supplier_Issue,Kothamanglam,Raw_Materials,Critical,45.6,4061,90,5099,1,0.022701898,Medium Quality,1,1,1,1
PO_07463,SUPP_0029,27-12-2022,02-01-2023,6,02-01-2023,Delivered,1470,2033,36.08,33.98,41,Yes,,Aluva,Packaging,Critical,8.9,891,82,2378,0,0.020167241,Medium Quality,1,0,3,1
PO_07464,SUPP_0108,17-08-2023,14-09-2023,28,14-09-2023,Delivered,249,3800,96.05,94.69,58,Yes,,Kochi,MRO,Critical,47.9,3675,186,5882,0,0.015263158,Medium Quality,1,0,0,1
PO_07465,SUPP_0064,09-07-2023,02-08-2023,24,02-08-2023,Delivered,939,1626,77.18,70.54,35,Yes,,Baypur,MRO,Critical,30.4,2430,193,2608,0,0.021525215,Medium Quality,1,0,0,1
PO_07466,SUPP_0077,25-12-2022,10-01-2023,16,10-01-2023,Delivered,164,595,91.89,94.04,8,Yes,,Palakkad,Packaging,Critical,3.1,4590,58,5304,0,0.013445378,Medium Quality,1,0,3,1
PO_07467,SUPP_0128,02-07-2022,12-07-2022,10,12-07-2022,Delivered,3359,201,43.63,44.59,2,Yes,,Kochi,MRO,Critical,30.7,4175,107,3974,0,0.009950249,High Quality,2,0,0,0
PO_07468,SUPP_0005,04-06-2022,29-06-2022,25,29-06-2022,Delivered,3572,1796,52.41,52.05,34,Yes,,Palakkad,Raw_Materials,Critical,16.7,630,199,5380,0,0.018930958,Medium Quality,1,0,1,1
PO_07469,SUPP_0101,21-01-2023,14-02-2023,24,14-02-2023,Delivered,560,877,57.04,53.82,17,Yes,,Palakkad,Raw_Materials,Urgent,32.8,2800,116,2127,0,0.019384265,Medium Quality,1,0,1,1
PO_07470,SUPP_0103,01-07-2023,22-07-2023,21,29-07-2023,Delivered,2912,1565,44.41,41.78,30,Yes,Weather,Aluva,Components,Normal,39,1069,116,3895,7,0.019169329,Medium Quality,1,7,2,1
PO_07471,SUPP_0091,12-08-2023,09-09-2023,28,09-09-2023,Delivered,1103,1507,63.11,60.55,32,Yes,,Kochi,Packaging,Normal,31.7,2193,87,4277,0,0.02123424,Medium Quality,1,0,3,1
PO_07472,SUPP_0036,28-11-2022,26-12-2022,28,26-12-2022,Delivered,1473,1506,33.94,35.3,24,Yes,,Palakkad,Components,Urgent,41.5,3190,50,3028,0,0.015936255,Medium Quality,1,0,2,1
PO_07473,SUPP_0053,12-11-2022,18-11-2022,6,18-11-2022,Delivered,2146,970,98.42,91.77,17,Yes,,Palakkad,Components,Critical,19.9,1163,108,5445,0,0.017525773,Medium Quality,1,0,2,1
PO_07474,SUPP_0130,31-08-2023,21-09-2023,21,22-09-2023,Delivered,595,344,37.63,35.31,5,Yes,Supplier_Issue,Kochi,MRO,Normal,18.7,3338,176,5464,1,0.014534884,Medium Quality,1,1,0,1
PO_07475,SUPP_0088,30-11-2022,09-12-2022,9,09-12-2022,Delivered,235,2055,23.15,21.24,41,Yes,,Kochi,MRO,Normal,9.7,1718,194,2639,0,0.019951338,Medium Quality,1,0,0,1
PO_07476,SUPP_0070,19-11-2023,05-12-2023,16,07-12-2023,Delivered,3725,2536,78,74.78,45,No,Weather,Aluva,Components,Critical,6.1,3476,177,4598,2,0.017744479,Low Quality,0,2,2,2
PO_07477,SUPP_0003,01-04-2023,07-04-2023,6,07-04-2023,Delivered,1138,1614,46.66,47.53,37,Yes,,Kochi,Packaging,Critical,13,966,124,3482,0,0.022924411,Medium Quality,1,0,3,1
PO_07478,SUPP_0077,20-05-2022,04-06-2022,15,04-06-2022,Delivered,2763,2650,34.12,33.21,49,No,,Palakkad,Packaging,Critical,35.8,4590,58,5304,0,0.018490566,Low Quality,0,0,3,2
PO_07479,SUPP_0006,01-04-2023,14-04-2023,13,14-04-2023,Delivered,2227,1145,95.85,97.63,23,No,,Baypur,MRO,Urgent,5.9,1269,137,3515,0,0.020087336,Low Quality,0,0,0,2
PO_07480,SUPP_0122,27-05-2022,23-06-2022,27,23-06-2022,Delivered,1682,2527,35.35,34.54,59,Yes,,Kochi,Components,Critical,21.9,504,152,3219,0,0.023347843,Medium Quality,1,0,2,1
PO_07481,SUPP_0106,10-03-2023,19-03-2023,9,19-03-2023,Delivered,964,1129,70.42,69.49,31,No,,Kochi,Packaging,Critical,23.8,3509,176,2154,0,0.027457927,Low Quality,0,0,3,2
PO_07482,SUPP_0078,06-03-2022,13-03-2022,7,13-03-2022,Delivered,411,1834,40.39,40.85,42,Yes,,Kochi,Components,Urgent,33.7,3670,196,4863,0,0.022900763,Medium Quality,1,0,2,1
PO_07483,SUPP_0147,26-09-2023,04-10-2023,8,,Cancelled,935,0,61.83,57.5,0,Yes,,Muvattupuzha,Raw_Materials,Urgent,37,2431,173,3568,,0,High Quality,2,0,1,0
PO_07484,SUPP_0125,23-01-2022,20-02-2022,28,21-02-2022,Delivered,1333,662,31.17,29.46,11,Yes,Supplier_Issue,Baypur,Raw_Materials,Normal,26.5,4864,163,2635,1,0.016616314,Medium Quality,1,1,1,1
PO_07485,SUPP_0142,02-09-2023,12-09-2023,10,17-09-2023,Delivered,2843,4011,81.64,84.57,79,No,Weather,Baypur,Packaging,Urgent,34.9,3349,187,4809,5,0.019695836,Low Quality,0,5,3,2
PO_07486,SUPP_0128,19-09-2022,17-10-2022,28,,Cancelled,563,0,80.48,74.19,0,Yes,,Kochi,MRO,Critical,24.4,4175,107,3974,,0,High Quality,2,0,0,0
PO_07487,SUPP_0091,04-12-2023,26-12-2023,22,31-12-2023,Delivered,1996,3409,97.89,98.45,53,Yes,Supplier_Issue,Kochi,Packaging,Critical,19.3,2193,87,4277,5,0.015547081,Medium Quality,1,5,3,1
PO_07488,SUPP_0073,20-02-2023,26-02-2023,6,26-02-2023,Delivered,2993,2143,34.74,33.61,52,Yes,,Palakkad,Components,Urgent,13.5,762,193,4393,0,0.024265049,Medium Quality,1,0,2,1
PO_07489,SUPP_0020,06-06-2023,11-06-2023,5,16-06-2023,Delivered,1048,3754,64.19,63.54,65,Yes,Raw_Material_Shortage,Aluva,Components,Critical,45.1,3573,183,4613,5,0.017314864,Medium Quality,1,5,2,1
PO_07490,SUPP_0130,06-11-2022,15-11-2022,9,18-11-2022,Delivered,1377,4430,35.76,33.62,84,Yes,Logistics,Kochi,MRO,Urgent,43.2,3338,176,5464,3,0.018961625,Medium Quality,1,3,0,1
PO_07491,SUPP_0119,06-09-2022,26-09-2022,20,26-09-2022,Delivered,1847,2643,50.93,46.88,53,Yes,,Kochi,Packaging,Urgent,25.3,2215,119,5854,0,0.02005297,Medium Quality,1,0,3,1
PO_07492,SUPP_0118,16-06-2023,08-07-2023,22,08-07-2023,Delivered,484,1092,95.35,98.24,14,No,,Aluva,Packaging,Critical,30.8,1648,199,4361,0,0.012820513,Low Quality,0,0,3,2
PO_07493,SUPP_0088,31-07-2022,26-08-2022,26,28-08-2022,Delivered,1237,1854,58.05,56.4,34,Yes,Weather,Kochi,MRO,Critical,15.2,1718,194,2639,2,0.018338727,Medium Quality,1,2,0,1
PO_07494,SUPP_0149,04-07-2023,27-07-2023,23,27-07-2023,Delivered,5569,4100,67.95,69.96,87,Yes,,Baypur,Raw_Materials,Critical,20.1,4413,92,5627,0,0.021219512,Medium Quality,1,0,1,1
PO_07495,SUPP_0028,25-01-2023,16-02-2023,22,16-02-2023,Delivered,520,501,78.15,77.99,11,Yes,,Palakkad,Raw_Materials,Urgent,1.4,2527,185,3495,0,0.021956088,Medium Quality,1,0,1,1
PO_07496,SUPP_0150,01-07-2023,25-07-2023,24,,Cancelled,669,0,18.61,17.03,0,Yes,,Baypur,Raw_Materials,Normal,13.6,4880,190,2011,,0,High Quality,2,0,1,0
PO_07497,SUPP_0068,24-10-2022,06-11-2022,13,06-11-2022,Delivered,1786,4338,77.84,78.58,93,Yes,,Palakkad,Components,Urgent,2.7,2486,196,5219,0,0.021438451,Medium Quality,1,0,2,1
PO_07498,SUPP_0003,12-09-2023,17-09-2023,5,17-09-2023,Delivered,221,2564,54.32,55.14,64,Yes,,Kochi,Packaging,Normal,9.7,966,124,3482,0,0.024960998,Medium Quality,1,0,3,1
